COUNTRY,Country,SECTPERF,Sector,SECTFUND,Source of funds,MEASURE,Measure,YEAR,year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,1978.56,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,2309.33,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,2350.34,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,2191.39,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,2228.01,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,2213.93,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,2057.79,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,162.75,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,165.86,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,206.12,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,274.53,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,296.82,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,279.01,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,293.5,,
SGP,Singapore,_T,Total intramural,HES,Higher education sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,309.63,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,0.59,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,0.3,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,0.33,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,0.31,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,2.69,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,0.81,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,0.77,,
SGP,Singapore,BES,Business enterprise,HES,Higher education sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,7.09,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,0.67,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,3.92,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,5.67,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,5.2,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,6.24,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,6.8,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,9.19,,
SGP,Singapore,GOV,Government,HES,Higher education sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,16.29,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,161.49,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,161.64,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,200.12,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,269.01,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,287.89,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,271.4,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,283.54,,
SGP,Singapore,HES,Higher education,HES,Higher education sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,286.24,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,PNP,Private non-profit sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,BES,Business enterprise,PNP,Private non-profit sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,GOV,Government,PNP,Private non-profit sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,HES,Higher education,PNP,Private non-profit sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,0,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,8639.409,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,9733.335,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,10467.919,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,10320.278,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,9871.788,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,9760.661,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,10346.971,,
SGP,Singapore,_T,Total intramural,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,11435.909,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,5042.622,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,5845.634,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,6218.044,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,5981.744,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,5839.59,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,5819.221,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,6317.52,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,7253.95,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,1002.42,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,1138.982,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,1168.6,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,1158.397,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,1107.155,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,1133.673,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,1186.152,,
SGP,Singapore,GOV,Government,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,1408.89,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,2594.367,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,2748.718,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,3081.276,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,3180.137,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,2925.042,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,2807.778,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,2843.299,,
SGP,Singapore,HES,Higher education,_T,Total funding,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,2773.081,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,4455.749,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,5149.45,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,5506.822,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,5301.29,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,5117.574,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,5091.041,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,5728.112,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,6666.734,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,4237.576,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,4899.709,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,5289.485,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,5074.992,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,4906.675,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,4928.164,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,5542.612,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,6470.254,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,61.288,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,48.507,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,47.249,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,40.913,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,34.499,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,33.679,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,39.464,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,40.838,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,156.884,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,201.223,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,170.1,,
